time,WindSpeed,AeroThrust,AeroFx,AeroFy,AeroFz,AeroMx,AeroMy,AeroMz,GenTq,GenPwr
9.509999999999842,11.4,1955.0933330476676,1955.0933330476676,0.0,0.0,0.0,175958.39997429017,0.0,43093.55,2479338.7561463322
9.539999999999841,11.4,1955.0933330476676,1955.0933330476676,0.0,0.0,0.0,175958.39997429017,0.0,43093.55,2479338.7561463322
9.56999999999984,11.4,1772.3070528292544,1772.3070528292544,0.0,0.0,0.0,159507.63475463295,0.0,43093.55,2479338.7561463322
9.59999999999984,11.4,1772.3070528292544,1772.3070528292544,0.0,0.0,0.0,159507.63475463295,0.0,43093.55,2479338.7561463322
9.62999999999984,11.4,1584.0472291486478,1584.0472291486478,0.0,0.0,0.0,142564.2506233785,0.0,43093.55,2479338.7561463322
9.659999999999838,11.4,1390.5097115307153,1390.5097115307153,0.0,0.0,0.0,125145.87403776438,0.0,43093.55,2479338.7561463322
9.689999999999838,11.4,1390.5097115307153,1390.5097115307153,0.0,0.0,0.0,125145.87403776438,0.0,43093.55,2479338.7561463322
9.719999999999837,11.4,1191.93758054775,1191.93758054775,0.0,0.0,0.0,107274.3822492976,0.0,43093.55,2479338.7561463322
9.749999999999837,11.4,1191.93758054775,1191.93758054775,0.0,0.0,0.0,107274.3822492976,0.0,43093.55,2479338.7561463322
9.779999999999836,11.4,988.6269592929888,988.6269592929888,0.0,0.0,0.0,88976.42633636916,0.0,43093.55,2479338.7561463322
9.809999999999835,11.4,780.8768445373711,780.8768445373711,0.0,0.0,0.0,70278.9160083633,0.0,43093.55,2479338.7561463322
9.839999999999835,11.4,780.8768445373711,780.8768445373711,0.0,0.0,0.0,70278.9160083633,0.0,43093.55,2479338.7561463322
9.869999999999834,11.4,568.9466200186071,568.9466200186071,0.0,0.0,0.0,51205.19580167456,0.0,43093.55,2479338.7561463322
9.899999999999833,11.4,568.9466200186071,568.9466200186071,0.0,0.0,0.0,51205.19580167456,0.0,43093.55,2479338.7561463322
9.929999999999833,11.4,353.0602514721278,353.0602514721278,0.0,0.0,0.0,31775.422632491493,0.0,43093.55,2479338.7561463322
9.959999999999832,11.4,133.43984118689252,133.43984118689252,0.0,0.0,0.0,12009.585706820391,0.0,43093.55,2479338.7561463322
9.989999999999831,11.4,133.43984118689252,133.43984118689252,0.0,0.0,0.0,12009.585706820391,0.0,43093.55,2479338.7561463322
10.01999999999983,11.4,-89.67283099134875,-89.67283099134875,0.0,0.0,0.0,-8070.554789221409,0.0,43093.55,2479338.7561463322
10.04999999999983,11.4,-89.67283099134875,-89.67283099134875,0.0,0.0,0.0,-8070.554789221409,0.0,43093.55,2479338.7561463322
10.07999999999983,11.4,-354.4533982876774,-354.4533982876774,0.0,0.0,0.0,-31900.805845890936,0.0,43093.55,2479338.7561463322
10.109999999999829,11.4,-647.604509996684,-647.604509996684,0.0,0.0,0.0,-58284.40589970155,0.0,43093.55,2479338.7561463322
10.139999999999828,11.4,-647.604509996684,-647.604509996684,0.0,0.0,0.0,-58284.40589970155,0.0,43093.55,2479338.7561463322
10.169999999999828,11.4,-944.4414415927545,-944.4414415927545,0.0,0.0,0.0,-84999.72974334791,0.0,43093.55,2479338.7561463322
