Time	 FairTen1	 AnchTen1	 FairTen2	 AnchTen2	 FairTen3	 AnchTen3	 
(s)	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 (N)       	 
24.71	 2.52439e+06	 1.37532e+06	 2.29221e+06	 1.40438e+06	 2.29221e+06	 1.40438e+06	 
24.72	 3.34716e+06	 1.37573e+06	 1.25758e+06	 1.40398e+06	 1.25758e+06	 1.40398e+06	 
24.73	 2.52705e+06	 1.37611e+06	 2.29264e+06	 1.40356e+06	 2.29264e+06	 1.40356e+06	 
24.74	 3.35896e+06	 1.37648e+06	 1.25898e+06	 1.40314e+06	 1.25898e+06	 1.40314e+06	 
24.75	 2.52967e+06	 1.37682e+06	 2.29322e+06	 1.4027e+06	 2.29322e+06	 1.4027e+06	 
24.76	 3.37071e+06	 1.37713e+06	 1.26058e+06	 1.40225e+06	 1.26058e+06	 1.40225e+06	 
24.77	 2.53228e+06	 1.37742e+06	 2.29395e+06	 1.40178e+06	 2.29395e+06	 1.40178e+06	 
24.78	 3.38244e+06	 1.37769e+06	 1.26236e+06	 1.40131e+06	 1.26236e+06	 1.40131e+06	 
24.79	 2.53492e+06	 1.37793e+06	 2.2948e+06	 1.40083e+06	 2.2948e+06	 1.40083e+06	 
24.8	 3.39419e+06	 1.37814e+06	 1.2643e+06	 1.40034e+06	 1.2643e+06	 1.40034e+06	 
24.81	 2.53762e+06	 1.37833e+06	 2.29576e+06	 1.39984e+06	 2.29576e+06	 1.39984e+06	 
24.82	 3.40599e+06	 1.37847e+06	 1.26638e+06	 1.39935e+06	 1.26638e+06	 1.39935e+06	 
24.83	 2.54042e+06	 1.37858e+06	 2.2968e+06	 1.39886e+06	 2.2968e+06	 1.39886e+06	 
24.84	 3.41787e+06	 1.37864e+06	 1.26857e+06	 1.39838e+06	 1.26857e+06	 1.39838e+06	 
24.85	 2.54335e+06	 1.37866e+06	 2.29791e+06	 1.39791e+06	 2.29791e+06	 1.39791e+06	 
24.86	 3.42985e+06	 1.37861e+06	 1.27087e+06	 1.39746e+06	 1.27087e+06	 1.39746e+06	 
24.87	 2.54642e+06	 1.37851e+06	 2.29907e+06	 1.39703e+06	 2.29907e+06	 1.39703e+06	 
24.88	 3.44195e+06	 1.37835e+06	 1.27325e+06	 1.39663e+06	 1.27325e+06	 1.39663e+06	 
24.89	 2.54964e+06	 1.37813e+06	 2.30026e+06	 1.39625e+06	 2.30026e+06	 1.39625e+06	 
24.9	 3.45418e+06	 1.37785e+06	 1.27571e+06	 1.3959e+06	 1.27571e+06	 1.3959e+06	 
24.91	 2.55303e+06	 1.37751e+06	 2.30146e+06	 1.39557e+06	 2.30146e+06	 1.39557e+06	 
24.92	 3.46652e+06	 1.37713e+06	 1.27822e+06	 1.39528e+06	 1.27822e+06	 1.39528e+06	 
24.93	 2.55662e+06	 1.37669e+06	 2.30268e+06	 1.39501e+06	 2.30268e+06	 1.39501e+06	 
24.94	 3.479e+06	 1.37621e+06	 1.28078e+06	 1.39478e+06	 1.28078e+06	 1.39478e+06	 
24.95	 2.55888e+06	 1.3757e+06	 2.30389e+06	 1.39457e+06	 2.30389e+06	 1.39457e+06	 
24.96	 3.49106e+06	 1.37516e+06	 1.28338e+06	 1.39439e+06	 1.28338e+06	 1.39439e+06	 
24.97	 2.56111e+06	 1.37459e+06	 2.3051e+06	 1.39424e+06	 2.3051e+06	 1.39424e+06	 
24.98	 3.50313e+06	 1.374e+06	 1.28602e+06	 1.39411e+06	 1.28602e+06	 1.39411e+06	 
24.99	 2.56294e+06	 1.37339e+06	 2.30629e+06	 1.39402e+06	 2.30629e+06	 1.39402e+06	 
25	 3.51507e+06	 1.37277e+06	 1.28868e+06	 1.39396e+06	 1.28868e+06	 1.39396e+06	 
25.01	 2.5636e+06	 1.37214e+06	 2.30747e+06	 1.39393e+06	 2.30747e+06	 1.39393e+06	 
25.02	 3.52661e+06	 1.37149e+06	 1.29138e+06	 1.39394e+06	 1.29138e+06	 1.39394e+06	 
25.03	 2.56416e+06	 1.37084e+06	 2.30863e+06	 1.39397e+06	 2.30863e+06	 1.39397e+06	 
25.04	 3.53809e+06	 1.37017e+06	 1.2941e+06	 1.39405e+06	 1.2941e+06	 1.39405e+06	 
25.05	 2.56473e+06	 1.3695e+06	 2.30978e+06	 1.39416e+06	 2.30978e+06	 1.39416e+06	 
25.06	 3.54955e+06	 1.36883e+06	 1.29684e+06	 1.3943e+06	 1.29684e+06	 1.3943e+06	 
25.07	 2.56357e+06	 1.36815e+06	 2.31089e+06	 1.39449e+06	 2.31089e+06	 1.39449e+06	 
25.08	 3.56055e+06	 1.36747e+06	 1.29951e+06	 1.39471e+06	 1.29951e+06	 1.39471e+06	 
25.09	 2.56276e+06	 1.36679e+06	 2.31158e+06	 1.39496e+06	 2.31158e+06	 1.39496e+06	 
25.1	 3.57717e+06	 1.36611e+06	 1.29922e+06	 1.39526e+06	 1.29922e+06	 1.39526e+06	 
25.11	 2.56066e+06	 1.36543e+06	 2.31291e+06	 1.39558e+06	 2.31291e+06	 1.39558e+06	 
25.12	 3.57585e+06	 1.36476e+06	 1.30825e+06	 1.39595e+06	 1.30825e+06	 1.39595e+06	 
25.13	 2.56171e+06	 1.3641e+06	 2.31227e+06	 1.39634e+06	 2.31227e+06	 1.39634e+06	 
25.14	 3.59845e+06	 1.36344e+06	 1.30468e+06	 1.39677e+06	 1.30468e+06	 1.39677e+06	 
25.15	 2.55438e+06	 1.3628e+06	 2.31528e+06	 1.39723e+06	 2.31528e+06	 1.39723e+06	 
25.16	 3.5999e+06	 1.36217e+06	 1.31177e+06	 1.39771e+06	 1.31177e+06	 1.39771e+06	 
25.17	 2.5504e+06	 1.36155e+06	 2.31605e+06	 1.39822e+06	 2.31605e+06	 1.39822e+06	 
25.18	 3.61052e+06	 1.36096e+06	 1.31406e+06	 1.39876e+06	 1.31406e+06	 1.39876e+06	 
25.19	 2.54455e+06	 1.3604e+06	 2.31781e+06	 1.39932e+06	 2.31781e+06	 1.39932e+06	 
25.2	 3.61831e+06	 1.35986e+06	 1.31775e+06	 1.39989e+06	 1.31775e+06	 1.39989e+06	 
25.21	 2.53927e+06	 1.35935e+06	 2.3193e+06	 1.40049e+06	 2.3193e+06	 1.40049e+06	 
25.22	 3.62641e+06	 1.35888e+06	 1.32134e+06	 1.4011e+06	 1.32134e+06	 1.4011e+06	 
25.23	 2.53174e+06	 1.35844e+06	 2.32088e+06	 1.40172e+06	 2.32088e+06	 1.40172e+06	 
25.24	 3.63368e+06	 1.35804e+06	 1.32502e+06	 1.40235e+06	 1.32502e+06	 1.40235e+06	 
25.25	 2.52331e+06	 1.35769e+06	 2.32255e+06	 1.403e+06	 2.32255e+06	 1.403e+06	 
25.26	 3.64056e+06	 1.35738e+06	 1.32883e+06	 1.40365e+06	 1.32883e+06	 1.40365e+06	 
25.27	 2.5146e+06	 1.35711e+06	 2.3243e+06	 1.40431e+06	 2.3243e+06	 1.40431e+06	 
25.28	 3.6473e+06	 1.35689e+06	 1.33276e+06	 1.40498e+06	 1.33276e+06	 1.40498e+06	 
25.29	 2.50579e+06	 1.35671e+06	 2.32616e+06	 1.40565e+06	 2.32616e+06	 1.40565e+06	 
25.3	 3.65398e+06	 1.35657e+06	 1.33682e+06	 1.40632e+06	 1.33682e+06	 1.40632e+06	 
25.31	 2.49593e+06	 1.35647e+06	 2.32811e+06	 1.407e+06	 2.32811e+06	 1.407e+06	 
25.32	 3.6603e+06	 1.35641e+06	 1.341e+06	 1.40767e+06	 1.341e+06	 1.40767e+06	 
25.33	 2.48415e+06	 1.35638e+06	 2.33018e+06	 1.40834e+06	 2.33018e+06	 1.40834e+06	 
25.34	 3.6661e+06	 1.35639e+06	 1.34545e+06	 1.40901e+06	 1.34545e+06	 1.40901e+06	 
25.35	 2.47185e+06	 1.35643e+06	 2.33235e+06	 1.40967e+06	 2.33235e+06	 1.40967e+06	 
25.36	 3.67161e+06	 1.3565e+06	 1.3498e+06	 1.41032e+06	 1.3498e+06	 1.41032e+06	 
25.37	 2.45966e+06	 1.3566e+06	 2.33462e+06	 1.41096e+06	 2.33462e+06	 1.41096e+06	 
25.38	 3.67749e+06	 1.35673e+06	 1.35439e+06	 1.41159e+06	 1.35439e+06	 1.41159e+06	 
25.39	 2.44757e+06	 1.35688e+06	 2.33694e+06	 1.41222e+06	 2.33694e+06	 1.41222e+06	 
25.4	 3.6839e+06	 1.35705e+06	 1.35878e+06	 1.41283e+06	 1.35878e+06	 1.41283e+06	 
25.41	 2.43365e+06	 1.35723e+06	 2.33938e+06	 1.41343e+06	 2.33938e+06	 1.41343e+06	 
25.42	 3.68777e+06	 1.35742e+06	 1.36432e+06	 1.41403e+06	 1.36432e+06	 1.41403e+06	 
25.43	 2.41839e+06	 1.3576e+06	 2.34186e+06	 1.41463e+06	 2.34186e+06	 1.41463e+06	 
25.44	 3.69382e+06	 1.35778e+06	 1.36864e+06	 1.41522e+06	 1.36864e+06	 1.41522e+06	 
25.45	 2.40264e+06	 1.35793e+06	 2.34457e+06	 1.41582e+06	 2.34457e+06	 1.41582e+06	 
25.46	 3.6981e+06	 1.35805e+06	 1.374e+06	 1.41643e+06	 1.374e+06	 1.41643e+06	 
25.47	 2.38716e+06	 1.35814e+06	 2.34723e+06	 1.41705e+06	 2.34723e+06	 1.41705e+06	 
25.48	 3.70319e+06	 1.35818e+06	 1.37909e+06	 1.41769e+06	 1.37909e+06	 1.41769e+06	 
25.49	 2.37197e+06	 1.35818e+06	 2.34994e+06	 1.41834e+06	 2.34994e+06	 1.41834e+06	 
25.5	 3.70847e+06	 1.35812e+06	 1.38429e+06	 1.419e+06	 1.38429e+06	 1.419e+06	 
25.51	 2.35481e+06	 1.35801e+06	 2.35271e+06	 1.41969e+06	 2.35271e+06	 1.41969e+06	 
25.52	 3.71316e+06	 1.35786e+06	 1.38955e+06	 1.42039e+06	 1.38955e+06	 1.42039e+06	 
25.53	 2.33613e+06	 1.35767e+06	 2.35551e+06	 1.4211e+06	 2.35551e+06	 1.4211e+06	 
25.54	 3.71742e+06	 1.35744e+06	 1.39487e+06	 1.42183e+06	 1.39487e+06	 1.42183e+06	 
25.55	 2.3171e+06	 1.35719e+06	 2.35832e+06	 1.42256e+06	 2.35832e+06	 1.42256e+06	 
25.56	 3.72166e+06	 1.35692e+06	 1.40022e+06	 1.4233e+06	 1.40022e+06	 1.4233e+06	 
25.57	 2.29825e+06	 1.35664e+06	 2.36113e+06	 1.42405e+06	 2.36113e+06	 1.42405e+06	 
25.58	 3.72607e+06	 1.35635e+06	 1.40559e+06	 1.42479e+06	 1.40559e+06	 1.42479e+06	 
25.59	 2.27958e+06	 1.35607e+06	 2.36392e+06	 1.42553e+06	 2.36392e+06	 1.42553e+06	 
25.6	 3.73064e+06	 1.35579e+06	 1.41098e+06	 1.42627e+06	 1.41098e+06	 1.42627e+06	 
25.61	 2.25963e+06	 1.35553e+06	 2.36669e+06	 1.42701e+06	 2.36669e+06	 1.42701e+06	 
25.62	 3.73485e+06	 1.35529e+06	 1.41637e+06	 1.42774e+06	 1.41637e+06	 1.42774e+06	 
25.63	 2.23727e+06	 1.35508e+06	 2.36943e+06	 1.42846e+06	 2.36943e+06	 1.42846e+06	 
25.64	 3.73828e+06	 1.3549e+06	 1.42174e+06	 1.42918e+06	 1.42174e+06	 1.42918e+06	 
25.65	 2.21419e+06	 1.35474e+06	 2.37211e+06	 1.42989e+06	 2.37211e+06	 1.42989e+06	 
25.66	 3.7415e+06	 1.35463e+06	 1.42709e+06	 1.43059e+06	 1.42709e+06	 1.43059e+06	 
25.67	 2.18952e+06	 1.35454e+06	 2.37474e+06	 1.43129e+06	 2.37474e+06	 1.43129e+06	 
25.68	 3.74476e+06	 1.3545e+06	 1.4324e+06	 1.43198e+06	 1.4324e+06	 1.43198e+06	 
25.69	 2.1642e+06	 1.3545e+06	 2.3773e+06	 1.43266e+06	 2.3773e+06	 1.43266e+06	 
25.7	 3.74805e+06	 1.35453e+06	 1.43769e+06	 1.43333e+06	 1.43769e+06	 1.43333e+06	 
25.71	 2.13893e+06	 1.35461e+06	 2.37979e+06	 1.434e+06	 2.37979e+06	 1.434e+06	 
25.72	 3.75136e+06	 1.35472e+06	 1.44294e+06	 1.43465e+06	 1.44294e+06	 1.43465e+06	 
25.73	 2.14895e+06	 1.35488e+06	 2.38221e+06	 1.4353e+06	 2.38221e+06	 1.4353e+06	 
25.74	 3.75279e+06	 1.35507e+06	 1.4483e+06	 1.43594e+06	 1.4483e+06	 1.43594e+06	 
25.75	 2.16145e+06	 1.35531e+06	 2.38459e+06	 1.43658e+06	 2.38459e+06	 1.43658e+06	 
25.76	 3.75387e+06	 1.35558e+06	 1.45355e+06	 1.4372e+06	 1.45355e+06	 1.4372e+06	 
25.77	 2.17391e+06	 1.35589e+06	 2.38694e+06	 1.43781e+06	 2.38694e+06	 1.43781e+06	 
25.78	 3.75423e+06	 1.35624e+06	 1.45888e+06	 1.43842e+06	 1.45888e+06	 1.43842e+06	 
25.79	 2.18631e+06	 1.35662e+06	 2.38927e+06	 1.43901e+06	 2.38927e+06	 1.43901e+06	 
25.8	 3.75418e+06	 1.35704e+06	 1.46422e+06	 1.43959e+06	 1.46422e+06	 1.43959e+06	 
25.81	 2.19862e+06	 1.35749e+06	 2.39158e+06	 1.44016e+06	 2.39158e+06	 1.44016e+06	 
25.82	 3.75375e+06	 1.35798e+06	 1.4696e+06	 1.44071e+06	 1.4696e+06	 1.44071e+06	 
25.83	 2.2108e+06	 1.3585e+06	 2.3939e+06	 1.44125e+06	 2.3939e+06	 1.44125e+06	 
25.84	 3.75294e+06	 1.35906e+06	 1.47504e+06	 1.44177e+06	 1.47504e+06	 1.44177e+06	 
25.85	 2.22285e+06	 1.35965e+06	 2.39623e+06	 1.44227e+06	 2.39623e+06	 1.44227e+06	 
25.86	 3.75173e+06	 1.36027e+06	 1.48054e+06	 1.44276e+06	 1.48054e+06	 1.44276e+06	 
25.87	 2.23476e+06	 1.36091e+06	 2.3986e+06	 1.44323e+06	 2.3986e+06	 1.44323e+06	 
25.88	 3.75014e+06	 1.36159e+06	 1.48612e+06	 1.44368e+06	 1.48612e+06	 1.44368e+06	 
25.89	 2.24654e+06	 1.36229e+06	 2.40099e+06	 1.44412e+06	 2.40099e+06	 1.44412e+06	 
25.9	 3.74826e+06	 1.36301e+06	 1.49175e+06	 1.44453e+06	 1.49175e+06	 1.44453e+06	 
25.91	 2.25824e+06	 1.36375e+06	 2.40342e+06	 1.44492e+06	 2.40342e+06	 1.44492e+06	 
25.92	 3.74621e+06	 1.36452e+06	 1.49742e+06	 1.44529e+06	 1.49742e+06	 1.44529e+06	 
25.93	 2.26996e+06	 1.36529e+06	 2.40579e+06	 1.44564e+06	 2.40579e+06	 1.44564e+06	 
25.94	 3.74425e+06	 1.36609e+06	 1.50291e+06	 1.44596e+06	 1.50291e+06	 1.44596e+06	 
25.95	 2.28133e+06	 1.3669e+06	 2.40847e+06	 1.44627e+06	 2.40847e+06	 1.44627e+06	 
25.96	 3.73998e+06	 1.36772e+06	 1.50847e+06	 1.44655e+06	 1.50847e+06	 1.44655e+06	 
25.97	 2.29295e+06	 1.36854e+06	 2.4109e+06	 1.44681e+06	 2.4109e+06	 1.44681e+06	 
25.98	 3.73002e+06	 1.36937e+06	 1.51645e+06	 1.44704e+06	 1.51645e+06	 1.44704e+06	 
25.99	 2.30446e+06	 1.37021e+06	 2.41335e+06	 1.44725e+06	 2.41335e+06	 1.44725e+06	 
26	 3.7277e+06	 1.37104e+06	 1.5206e+06	 1.44744e+06	 1.5206e+06	 1.44744e+06	 
26.01	 2.31535e+06	 1.37187e+06	 2.41646e+06	 1.4476e+06	 2.41646e+06	 1.4476e+06	 
26.02	 3.71841e+06	 1.37269e+06	 1.52808e+06	 1.44774e+06	 1.52808e+06	 1.44774e+06	 
26.03	 2.32682e+06	 1.37351e+06	 2.4191e+06	 1.44786e+06	 2.4191e+06	 1.44786e+06	 
26.04	 3.71093e+06	 1.37431e+06	 1.53414e+06	 1.44795e+06	 1.53414e+06	 1.44795e+06	 
26.05	 2.33809e+06	 1.3751e+06	 2.42188e+06	 1.44803e+06	 2.42188e+06	 1.44803e+06	 
26.06	 3.70135e+06	 1.37587e+06	 1.54049e+06	 1.44808e+06	 1.54049e+06	 1.44808e+06	 
26.07	 2.34944e+06	 1.37662e+06	 2.42463e+06	 1.44811e+06	 2.42463e+06	 1.44811e+06	 
26.08	 3.6912e+06	 1.37733e+06	 1.54685e+06	 1.44813e+06	 1.54685e+06	 1.44813e+06	 
26.09	 2.36146e+06	 1.37801e+06	 2.42735e+06	 1.44813e+06	 2.42735e+06	 1.44813e+06	 
26.1	 3.68824e+06	 1.37864e+06	 1.55314e+06	 1.44811e+06	 1.55314e+06	 1.44811e+06	 
26.11	 2.374e+06	 1.37923e+06	 2.43006e+06	 1.44808e+06	 2.43006e+06	 1.44808e+06	 
26.12	 3.67479e+06	 1.37976e+06	 1.55963e+06	 1.44804e+06	 1.55963e+06	 1.44804e+06	 
26.13	 2.38723e+06	 1.38023e+06	 2.43272e+06	 1.44798e+06	 2.43272e+06	 1.44798e+06	 
26.14	 3.66725e+06	 1.38064e+06	 1.56595e+06	 1.44792e+06	 1.56595e+06	 1.44792e+06	 
26.15	 2.3998e+06	 1.38098e+06	 2.4354e+06	 1.44785e+06	 2.4354e+06	 1.44785e+06	 
26.16	 3.65534e+06	 1.38125e+06	 1.57239e+06	 1.44777e+06	 1.57239e+06	 1.44777e+06	 
26.17	 2.41272e+06	 1.38145e+06	 2.43804e+06	 1.44768e+06	 2.43804e+06	 1.44768e+06	 
26.18	 3.64277e+06	 1.38158e+06	 1.5788e+06	 1.44759e+06	 1.5788e+06	 1.44759e+06	 
26.19	 2.42578e+06	 1.38165e+06	 2.44065e+06	 1.4475e+06	 2.44065e+06	 1.4475e+06	 
26.2	 3.63017e+06	 1.38166e+06	 1.58522e+06	 1.4474e+06	 1.58522e+06	 1.4474e+06	 
26.21	 2.43888e+06	 1.38161e+06	 2.44322e+06	 1.4473e+06	 2.44322e+06	 1.4473e+06	 
26.22	 3.61622e+06	 1.38151e+06	 1.59163e+06	 1.44721e+06	 1.59163e+06	 1.44721e+06	 
26.23	 2.45195e+06	 1.38136e+06	 2.44576e+06	 1.44711e+06	 2.44576e+06	 1.44711e+06	 
26.24	 3.59956e+06	 1.38117e+06	 1.59804e+06	 1.44702e+06	 1.59804e+06	 1.44702e+06	 
26.25	 2.46493e+06	 1.38093e+06	 2.44826e+06	 1.44694e+06	 2.44826e+06	 1.44694e+06	 
26.26	 3.58161e+06	 1.38067e+06	 1.60444e+06	 1.44687e+06	 1.60444e+06	 1.44687e+06	 
26.27	 2.47798e+06	 1.38037e+06	 2.45071e+06	 1.4468e+06	 2.45071e+06	 1.4468e+06	 
26.28	 3.56288e+06	 1.38003e+06	 1.61083e+06	 1.44675e+06	 1.61083e+06	 1.44675e+06	 
26.29	 2.49108e+06	 1.37967e+06	 2.45313e+06	 1.44671e+06	 2.45313e+06	 1.44671e+06	 
26.3	 3.54314e+06	 1.37928e+06	 1.61721e+06	 1.44669e+06	 1.61721e+06	 1.44669e+06	 
26.31	 2.50412e+06	 1.37885e+06	 2.4555e+06	 1.44668e+06	 2.4555e+06	 1.44668e+06	 
26.32	 3.51902e+06	 1.3784e+06	 1.62358e+06	 1.44669e+06	 1.62358e+06	 1.44669e+06	 
26.33	 2.51688e+06	 1.37793e+06	 2.45784e+06	 1.44671e+06	 2.45784e+06	 1.44671e+06	 
26.34	 3.49261e+06	 1.37745e+06	 1.62995e+06	 1.44675e+06	 1.62995e+06	 1.44675e+06	 
26.35	 2.52967e+06	 1.37696e+06	 2.46014e+06	 1.44681e+06	 2.46014e+06	 1.44681e+06	 
26.36	 3.46459e+06	 1.37648e+06	 1.63633e+06	 1.44688e+06	 1.63633e+06	 1.44688e+06	 
26.37	 2.54251e+06	 1.37602e+06	 2.46241e+06	 1.44695e+06	 2.46241e+06	 1.44695e+06	 
26.38	 3.4343e+06	 1.37559e+06	 1.6427e+06	 1.44704e+06	 1.6427e+06	 1.44704e+06	 
26.39	 2.55525e+06	 1.37521e+06	 2.46466e+06	 1.44714e+06	 2.46466e+06	 1.44714e+06	 
26.4	 3.39813e+06	 1.37489e+06	 1.64909e+06	 1.44724e+06	 1.64909e+06	 1.44724e+06	 
26.41	 2.56761e+06	 1.37464e+06	 2.46689e+06	 1.44735e+06	 2.46689e+06	 1.44735e+06	 
26.42	 3.35857e+06	 1.37446e+06	 1.65549e+06	 1.44746e+06	 1.65549e+06	 1.44746e+06	 
26.43	 2.58003e+06	 1.37438e+06	 2.46911e+06	 1.44757e+06	 2.46911e+06	 1.44757e+06	 
26.44	 3.31628e+06	 1.37438e+06	 1.66193e+06	 1.44768e+06	 1.66193e+06	 1.44768e+06	 
26.45	 2.5925e+06	 1.37447e+06	 2.47133e+06	 1.44779e+06	 2.47133e+06	 1.44779e+06	 
26.46	 3.2669e+06	 1.37465e+06	 1.66839e+06	 1.4479e+06	 1.66839e+06	 1.4479e+06	 
26.47	 2.60452e+06	 1.3749e+06	 2.47355e+06	 1.44802e+06	 2.47355e+06	 1.44802e+06	 
26.48	 3.21106e+06	 1.37522e+06	 1.6749e+06	 1.44813e+06	 1.6749e+06	 1.44813e+06	 
26.49	 2.6164e+06	 1.37561e+06	 2.47579e+06	 1.44824e+06	 2.47579e+06	 1.44824e+06	 
26.5	 3.15057e+06	 1.37604e+06	 1.68145e+06	 1.44836e+06	 1.68145e+06	 1.44836e+06	 
26.51	 2.62841e+06	 1.37652e+06	 2.47806e+06	 1.44847e+06	 2.47806e+06	 1.44847e+06	 
26.52	 3.07923e+06	 1.37702e+06	 1.68806e+06	 1.44858e+06	 1.68806e+06	 1.44858e+06	 
26.53	 2.63977e+06	 1.37755e+06	 2.48035e+06	 1.4487e+06	 2.48035e+06	 1.4487e+06	 
26.54	 2.99843e+06	 1.37809e+06	 1.69473e+06	 1.44882e+06	 1.69473e+06	 1.44882e+06	 
26.55	 2.65102e+06	 1.37863e+06	 2.48269e+06	 1.44893e+06	 2.48269e+06	 1.44893e+06	 
26.56	 2.92383e+06	 1.37918e+06	 1.69556e+06	 1.44905e+06	 1.69556e+06	 1.44905e+06	 
26.57	 2.66372e+06	 1.37973e+06	 2.48452e+06	 1.44918e+06	 2.48452e+06	 1.44918e+06	 
26.58	 2.78955e+06	 1.38027e+06	 1.71234e+06	 1.4493e+06	 1.71234e+06	 1.4493e+06	 
26.59	 2.67482e+06	 1.3808e+06	 2.48585e+06	 1.44943e+06	 2.48585e+06	 1.44943e+06	 
26.6	 2.69866e+06	 1.38133e+06	 1.71072e+06	 1.44955e+06	 1.71072e+06	 1.44955e+06	 
26.61	 2.68348e+06	 1.38184e+06	 2.48933e+06	 1.44969e+06	 2.48933e+06	 1.44969e+06	 
26.62	 2.70016e+06	 1.38235e+06	 1.72151e+06	 1.44982e+06	 1.72151e+06	 1.44982e+06	 
26.63	 2.69218e+06	 1.38285e+06	 2.4919e+06	 1.44996e+06	 2.4919e+06	 1.44996e+06	 
26.64	 2.70936e+06	 1.38334e+06	 1.72828e+06	 1.4501e+06	 1.72828e+06	 1.4501e+06	 
26.65	 2.69977e+06	 1.38383e+06	 2.49455e+06	 1.45025e+06	 2.49455e+06	 1.45025e+06	 
26.66	 2.71684e+06	 1.38431e+06	 1.7355e+06	 1.4504e+06	 1.7355e+06	 1.4504e+06	 
26.67	 2.70724e+06	 1.38479e+06	 2.49752e+06	 1.45055e+06	 2.49752e+06	 1.45055e+06	 
26.68	 2.72408e+06	 1.38527e+06	 1.74306e+06	 1.45072e+06	 1.74306e+06	 1.45072e+06	 
26.69	 2.71445e+06	 1.38575e+06	 2.50057e+06	 1.45088e+06	 2.50057e+06	 1.45088e+06	 
26.7	 2.73106e+06	 1.38624e+06	 1.75076e+06	 1.45105e+06	 1.75076e+06	 1.45105e+06	 
26.71	 2.72139e+06	 1.38673e+06	 2.50373e+06	 1.45123e+06	 2.50373e+06	 1.45123e+06	 
26.72	 2.73777e+06	 1.38724e+06	 1.75861e+06	 1.45142e+06	 1.75861e+06	 1.45142e+06	 
26.73	 2.72805e+06	 1.38776e+06	 2.507e+06	 1.45161e+06	 2.507e+06	 1.45161e+06	 
26.74	 2.7442e+06	 1.3883e+06	 1.76659e+06	 1.45181e+06	 1.76659e+06	 1.45181e+06	 
26.75	 2.73443e+06	 1.38887e+06	 2.51037e+06	 1.45201e+06	 2.51037e+06	 1.45201e+06	 
26.76	 2.75036e+06	 1.38947e+06	 1.7747e+06	 1.45223e+06	 1.7747e+06	 1.45223e+06	 
26.77	 2.74054e+06	 1.39011e+06	 2.51382e+06	 1.45245e+06	 2.51382e+06	 1.45245e+06	 
26.78	 2.75623e+06	 1.39081e+06	 1.78292e+06	 1.45267e+06	 1.78292e+06	 1.45267e+06	 
26.79	 2.74757e+06	 1.39156e+06	 2.51643e+06	 1.45291e+06	 2.51643e+06	 1.45291e+06	 
26.8	 2.76283e+06	 1.39238e+06	 1.78992e+06	 1.45314e+06	 1.78992e+06	 1.45314e+06	 
26.81	 2.75283e+06	 1.39329e+06	 2.52072e+06	 1.45338e+06	 2.52072e+06	 1.45338e+06	 
26.82	 2.76746e+06	 1.3943e+06	 1.80026e+06	 1.45362e+06	 1.80026e+06	 1.45362e+06	 
26.83	 2.75782e+06	 1.39543e+06	 2.52403e+06	 1.45386e+06	 2.52403e+06	 1.45386e+06	 
26.84	 2.7728e+06	 1.3967e+06	 1.80758e+06	 1.4541e+06	 1.80758e+06	 1.4541e+06	 
26.85	 2.7642e+06	 1.39811e+06	 2.52695e+06	 1.45434e+06	 2.52695e+06	 1.45434e+06	 
26.86	 2.77831e+06	 1.39969e+06	 1.81511e+06	 1.45458e+06	 1.81511e+06	 1.45458e+06	 
26.87	 2.76839e+06	 1.40146e+06	 2.53151e+06	 1.45483e+06	 2.53151e+06	 1.45483e+06	 
26.88	 2.78264e+06	 1.40343e+06	 1.82527e+06	 1.45507e+06	 1.82527e+06	 1.45507e+06	 
26.89	 2.77245e+06	 1.40561e+06	 2.5347e+06	 1.45533e+06	 2.5347e+06	 1.45533e+06	 
26.9	 2.78642e+06	 1.40803e+06	 1.83308e+06	 1.4556e+06	 1.83308e+06	 1.4556e+06	 
26.91	 2.77625e+06	 1.41067e+06	 2.53888e+06	 1.45588e+06	 2.53888e+06	 1.45588e+06	 
26.92	 2.79002e+06	 1.41356e+06	 1.84218e+06	 1.45619e+06	 1.84218e+06	 1.45619e+06	 
26.93	 2.78043e+06	 1.41668e+06	 2.54206e+06	 1.45651e+06	 2.54206e+06	 1.45651e+06	 
26.94	 2.79388e+06	 1.42004e+06	 1.85021e+06	 1.45687e+06	 1.85021e+06	 1.45687e+06	 
26.95	 2.78453e+06	 1.42362e+06	 2.54539e+06	 1.45726e+06	 2.54539e+06	 1.45726e+06	 
26.96	 2.79773e+06	 1.4274e+06	 1.85852e+06	 1.45767e+06	 1.85852e+06	 1.45767e+06	 
26.97	 2.78739e+06	 1.43136e+06	 2.54928e+06	 1.45813e+06	 2.54928e+06	 1.45813e+06	 
26.98	 2.80054e+06	 1.43547e+06	 1.86769e+06	 1.45861e+06	 1.86769e+06	 1.45861e+06	 
26.99	 2.79064e+06	 1.4397e+06	 2.55239e+06	 1.45913e+06	 2.55239e+06	 1.45913e+06	 
27	 2.81335e+06	 1.44402e+06	 1.86839e+06	 1.45967e+06	 1.86839e+06	 1.45967e+06	 
27.01	 2.79535e+06	 1.44839e+06	 2.55572e+06	 1.46025e+06	 2.55572e+06	 1.46025e+06	 
27.02	 2.79786e+06	 1.45278e+06	 1.8896e+06	 1.46085e+06	 1.8896e+06	 1.46085e+06	 
